slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,fecha_revision,imagen
ratafia-pere-xic-olot,Ratafia Pere Xic,Olot,Licores,Ratafía artesana de Olot,"Passeig de l'Escultor Miquel Blay, 33, 17800 Olot, Girona",Productor local incorporado desde fuentes públicas de producto de proximidad de la Garrotxa y verificado con Google Maps. Especialidad: ratafía artesana de olot.,dilluns: Tancat | dimarts: 9:00–13:00 | dimecres: 9:00–13:00 | dijous: 9:00–13:00 | divendres: 9:00–13:00 | dissabte: 9:00–13:30 | diumenge: Tancat,972 26 10 17,,https://www.perexic.com/,https://www.facebook.com/celler.farredelmas/,https://www.instagram.com/ratafiaperexic/,https://www.google.com/maps/search/?api=1&query=Celler%20Farr%C3%A9%20del%20Mas%2C%20Passeig%20de%20l'Escultor%20Miquel%20Blay%2C%2033%2C%2017800%20Olot%2C%20Girona&query_place_id=ChIJBUVX7O7KuhIRe6xs8nt-2N0,42.1835058,2.4864946,2026-05-06,/productores/girona/ratafia-pere-xic-olot.webp
embotits-artesans-gori-la-vall-d-en-bas,Embotits Artesans Gori,La Vall d'en Bas,Carnes y embutidos,"Fuet, llonganissa, secallona y embutidos artesanos","Plaça Major, s/n, 17178 Sant Privat d'en Bas, Girona","Productor local incorporado desde fuentes públicas de producto de proximidad de la Garrotxa y verificado con Google Maps. Especialidad: fuet, llonganissa, secallona y embutidos artesanos.","dilluns: Tancat | dimarts: 9:00–13:30, 15:00–19:30 | dimecres: 9:00–13:30, 15:00–19:30 | dijous: 9:00–13:30, 15:00–19:30 | divendres: 9:00–13:30, 16:00–19:30 | dissabte: 10:00–14:00 | diumenge: 10:00–14:00",972 69 30 23,embotitsgori@yahoo.es,http://www.embotitsgori.com/,https://www.facebook.com/EmbotitsGori/,https://www.instagram.com/embotitsgori/,https://www.google.com/maps/search/?api=1&query=Embotits%20Artesans%20Gori%2C%20Pla%C3%A7a%20Major%2C%20s%2Fn%2C%2017178%20Sant%20Privat%20d'en%20Bas%2C%20Girona&query_place_id=ChIJl1mWK-7KuhIRINlDlgGealo,42.1495477,2.4083689,2026-05-06,/productores/girona/embotits-artesans-gori-la-vall-d-en-bas.webp
angust-mieres,Angust,Mieres,Carnes y embutidos,Carne de ternera Angus,"Mas can canal, 17830 Mieres, Girona",Productor local incorporado desde fuentes públicas de producto de proximidad de la Garrotxa y verificado con Google Maps. Especialidad: carne de ternera angus.,dilluns: Tancat | dimarts: Tancat | dimecres: Tancat | dijous: Tancat | divendres: 19:00–0:00 | dissabte: 19:00–0:00 | diumenge: Tancat,634 94 04 42,info@angust.cat,https://www.angust.cat/,https://www.facebook.com/Angust-Mieres-102787615637304/,https://www.instagram.com/angustmieres/,https://www.google.com/maps/search/?api=1&query=ESPAI%20ANGUST%20TAST%2C%20Mas%20can%20canal%2C%2017830%20Mieres%2C%20Girona&query_place_id=ChIJrRWjf7jHuhIRcaI-G2c6c_0,42.1341138,2.6481698,2026-05-06,/productores/girona/angust-mieres.webp
mas-claperol-sant-feliu-de-pallerols,Mas Claperol,Sant Feliu de Pallerols,Quesos y lácteos,Yogures y quesos ecológicos de vaca,"Veinat de Sant Miquel de Pineda, 18, 17174 Sant Feliu de Pallerols, Girona",Productor local incorporado desde fuentes públicas de producto de proximidad de la Garrotxa y verificado con Google Maps. Especialidad: yogures y quesos ecológicos de vaca.,Consultar web,699 53 99 27,comandes@masclaperol.com,http://masclaperol.com/,https://www.facebook.com/productes.ecologicsmasclaperol/,https://www.instagram.com/masclaperol1982/,https://www.google.com/maps/search/?api=1&query=Mas%20Claperol%2C%20Veinat%20de%20Sant%20Miquel%20de%20Pineda%2C%2018%2C%2017174%20Sant%20Feliu%20de%20Pallerols%2C%20Girona&query_place_id=ChIJqaoGwPDMuhIRlaaw-CLz7qc,42.0964591,2.489199,2026-05-06,/productores/girona/mas-claperol-sant-feliu-de-pallerols.webp
can-calet-sant-joan-les-fonts,Can Calet,Sant Joan les Fonts,Carnes y embutidos,"Embutidos, chorizo y productos cárnicos","Pol. Ind. Beguda II, Carrer del Molí, 22, 17857 Sant Joan les Fonts, Girona","Productor local incorporado desde fuentes públicas de producto de proximidad de la Garrotxa y verificado con Google Maps. Especialidad: embutidos, chorizo y productos cárnicos.",dilluns: 8:00–19:00 | dimarts: 8:00–19:00 | dimecres: 8:00–19:00 | dijous: 8:00–19:00 | divendres: 8:00–19:00 | dissabte: Tancat | diumenge: Tancat,972 27 11 99,,http://www.cancalet.com/,,,https://www.google.com/maps/search/?api=1&query=Embotits%20Calet%20S%20L%2C%20Pol.%20Ind.%20Beguda%20II%2C%20Carrer%20del%20Mol%C3%AD%2C%2022%2C%2017857%20Sant%20Joan%20les%20Fonts%2C%20Girona&query_place_id=ChIJxUN5aPjJuhIRt8dEGs8iB4I,42.2053413,2.5398533,2026-05-06,
carnisseria-planaguma-olot,Carnisseria Planagumà,Olot,Carnes y embutidos,Embutidos artesanos y elaborados cárnicos,"Carrer Francesc Montsalvatge, 2, 17800 Olot, Girona",Productor local incorporado desde fuentes públicas de producto de proximidad de la Garrotxa y verificado con Google Maps. Especialidad: embutidos artesanos y elaborados cárnicos.,"dilluns: 8:30–13:30, 16:30–19:00 | dimarts: 8:30–13:30, 16:30–19:00 | dimecres: 8:30–13:30, 16:30–19:00 | dijous: 8:30–13:30, 16:30–20:00 | divendres: 8:30–13:30, 16:30–20:00 | dissabte: 8:30–13:00 | diumenge: Tancat",972 26 76 71,,http://www.carnisseriaplanaguma.com/,https://www.facebook.com/cplanaguma/,https://www.instagram.com/cplanaguma/,https://www.google.com/maps/search/?api=1&query=Carnisseria%20Planagum%C3%A0%2C%20Carrer%20Francesc%20Montsalvatge%2C%202%2C%2017800%20Olot%2C%20Girona&query_place_id=ChIJrYG_ZOnKuhIRjBilC-GtKdE,42.1841728,2.4833577,2026-05-06,/productores/girona/carnisseria-planaguma-olot.webp
galetes-ca-l-enric-castellfollit-de-la-roca,Galetes Ca L'Enric,Castellfollit de la Roca,Dulces,"Galletas, chocolates y dulces artesanos","Carr de Girona, 6, 17856 Castellfollit de la Roca, Girona","Productor local incorporado desde fuentes públicas de producto de proximidad de la Garrotxa y verificado con Google Maps. Especialidad: galletas, chocolates y dulces artesanos.",dilluns: 7:00–20:00 | dimarts: 7:00–20:00 | dimecres: 7:00–20:00 | dijous: 7:00–20:00 | divendres: 7:00–20:00 | dissabte: 7:00–20:00 | diumenge: 7:00–20:00,972 29 40 44,calenric@calenric.com,https://www.calenric.com/,,,https://www.google.com/maps/search/?api=1&query=Productes%20Artesans%20Cal%20Enric%20S.L.%2C%20Carr%20de%20Girona%2C%206%2C%2017856%20Castellfollit%20de%20la%20Roca%2C%20Girona&query_place_id=ChIJ4U89oA-2uhIRIlMnmE-ClT4,42.2195814,2.5502644,2026-05-06,/productores/girona/galetes-ca-l-enric-castellfollit-de-la-roca.webp
porcs-casolans-corominas-olot,Porcs Casolans Corominas,Olot,Carnes y embutidos,Carne y embutidos de cerdo Duroc,"Plaça Mercat d'Olot, 17800 Olot, Girona",Productor local incorporado desde fuentes públicas de producto de proximidad de la Garrotxa y verificado con Google Maps. Especialidad: carne y embutidos de cerdo duroc.,dilluns: 8:00–19:00 | dimarts: 8:00–19:00 | dimecres: 8:00–19:00 | dijous: 8:00–19:00 | divendres: 8:00–19:00 | dissabte: 8:00–15:00 | diumenge: Tancat,972 26 65 24,info@porcscasolanscorominas.com,https://www.gustdegarrotxa.com/vine-mas-corominas/,,https://www.instagram.com/gustdegarrotxa/,https://www.google.com/maps/search/?api=1&query=PORCS%20CASOLANS%20COROMINAS%2C%20Pla%C3%A7a%20Mercat%2C%200%20S%2FN%2C%2017800%20Olot%2C%20Girona&query_place_id=ChIJsU2MMejKuhIRjQq2iU1Pvmc,42.181061,2.4881614,2026-05-06,/productores/girona/porcs-casolans-corominas-olot.webp
mus-pastisseria-besalu,MÜS Pastisseria,Besalú,Dulces,Pastelería artesana y dulces de la Garrotxa,"Carrer Major, 12, 17850 Besalú, Girona",Productor local incorporado desde fuentes públicas de producto de proximidad de la Garrotxa y verificado con Google Maps. Especialidad: pastelería artesana y dulces de la garrotxa.,dilluns: Tancat | dimarts: 9:00–13:30 | dimecres: 9:00–13:30 | dijous: 9:00–13:30 | divendres: 9:00–13:30 | dissabte: 9:00–13:30 | diumenge: 9:00–13:30,872 20 68 87,,http://www.muspastisseria.cat/,,https://www.instagram.com/mus.pastisseria/,https://www.google.com/maps/search/?api=1&query=M%C3%9CS%20Pastisseria%20%7C%20Besal%C3%BA%2C%20Carrer%20Major%2C%2012%2C%2017850%20Besal%C3%BA%2C%20Girona&query_place_id=ChIJhYGVKRvBuhIR5_Kl4k7mC4c,42.1992879,2.6990878,2026-05-06,
gluki-olot,Gluki,Olot,Dulces,Obrador sin gluten y dulces artesanos,"Carrer Joaquim Vayreda, 8, 17800 Olot, Girona",Productor local incorporado desde fuentes públicas de producto de proximidad de la Garrotxa y verificado con Google Maps. Especialidad: obrador sin gluten y dulces artesanos.,"dilluns: 9:00–13:00, 16:00–20:00 | dimarts: 9:00–13:00, 16:00–20:00 | dimecres: 9:00–13:00, 16:00–20:00 | dijous: 9:00–13:00, 16:00–20:00 | divendres: 9:00–13:00, 16:00–20:00 | dissabte: 9:30–13:00 | diumenge: Tancat",972 26 66 26,,http://www.gluki.cat/,,https://www.instagram.com/glukixocolaters/,https://www.google.com/maps/search/?api=1&query=Xocolates%20i%20Bombons%20Gluki%2C%20Carrer%20Joaquim%20Vayreda%2C%208%2C%2017800%20Olot%2C%20Girona&query_place_id=ChIJP-DuYOXKuhIRdTZyw4eClTQ,42.179336,2.4887538,2026-05-06,/productores/girona/gluki-olot.webp
pastisseria-ferrer-olot,Pastisseria Ferrer,Olot,Dulces,"Tortells, coca y pastelería artesana","Plaça Móra, 6, 17800 Olot, Girona","Productor local incorporado desde fuentes públicas de producto de proximidad de la Garrotxa y verificado con Google Maps. Especialidad: tortells, coca y pastelería artesana.","dilluns: 9:00–13:30, 17:00–20:00 | dimarts: Tancat | dimecres: 9:00–13:30, 17:00–20:00 | dijous: 9:00–13:30, 17:00–20:00 | divendres: 9:00–13:30, 17:00–20:00 | dissabte: 9:00–13:30, 17:00–20:00 | diumenge: 9:00–14:00",972 26 08 93,pastisseriaferrer.olot@gmail.com,http://www.pastisseriaferrer.cat/,,https://www.instagram.com/ferrerxocolataolot/,https://www.google.com/maps/search/?api=1&query=Pastisseria%20Ferrer%2C%20Pla%C3%A7a%20M%C3%B3ra%2C%206%2C%2017800%20Olot%2C%20Girona&query_place_id=ChIJtWZlzu_KuhIRERoVBSgHVSM,42.18192690000001,2.4894208,2026-05-06,
fleca-la-fogaina-les-preses,Fleca La Fogaina,Les Preses,Panadería,Pan artesano y elaboraciones de obrador,"Carrer Sant Sebastià, 52, 17178 Les Preses, Girona",Productor local incorporado desde fuentes públicas de producto de proximidad de la Garrotxa y verificado con Google Maps. Especialidad: pan artesano y elaboraciones de obrador.,"dilluns: Tancat | dimarts: 8:00–13:00, 16:00–20:00 | dimecres: 8:00–13:00, 16:00–20:00 | dijous: 8:00–13:00, 16:00–20:00 | divendres: 8:00–13:00, 16:00–20:00 | dissabte: 8:00–13:00, 16:00–20:00 | diumenge: Tancat",646 87 90 62,fornlafogaina@gmail.com,https://www.lafogaina.com/,,https://www.instagram.com/fornlafogaina/,https://www.google.com/maps/search/?api=1&query=Forn%20La%20Fogaina%2C%20Carrer%20Sant%20Sebasti%C3%A0%2C%2052%2C%2017178%20Les%20Preses%2C%20Girona&query_place_id=ChIJt5l3Jsk0pRIRU2Nt4ELjoRw,42.1461111,2.460277800000001,2026-05-06,/productores/girona/fleca-la-fogaina-les-preses.webp
