slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,fecha_revision,imagen
artesanos-del-arco-hernandez-bogajo,Artesanos del Arco Hernández,Bogajo,Lácteos y quesos,Quesos y lácteos,"C. Toral, 11, 37291 Bogajo, Salamanca","Productor local de lácteos y quesos en Bogajo, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,605 44 88 94,,,,,https://www.google.com/maps/search/?api=1&query=Artesanos%20del%20Arco%20Hern%C3%A1ndez&query_place_id=ChIJu7cQToIXPA0RR-D53ZD2-eA,40.908021999999995,-6.5316646,2026-05-18,
queseria-artesanal-cynara-hinojosa-de-duero,Quesería Artesanal Cynara,Hinojosa de Duero,Lácteos y quesos,Quesos y lácteos,"C. Sta. Alejandra, 7, 37230 Hinojosa de Duero, Salamanca","Productor local de lácteos y quesos en Hinojosa de Duero, incorporado al catálogo provincial de Salamanca durante la expansión sectorial.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Artesanal%20Cynara&query_place_id=ChIJF-tt_ZxzPA0RGE-hGYy-MRs,40.9885004,-6.7947619999999995,2026-05-18,
queseria-cynara-hinojosa-de-duero,Quesería Cynara,Hinojosa de Duero,Lácteos y quesos,Quesos y lácteos,"C. Sta. Alejandra, 7, 37230 Hinojosa de Duero, Salamanca","Productor local de lácteos y quesos en Hinojosa de Duero, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,665 20 21 33,,http://www.miqueso.com/,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Cynara&query_place_id=ChIJF-tt_ZxzPA0RGE-hGYy-MRs,40.9885004,-6.7947619999999995,2026-05-18,
quesos-de-hinojosa-hinojosa-de-duero,Quesos de Hinojosa,Hinojosa de Duero,Lácteos y quesos,Quesos y lácteos,"C. Egido, 13, 37230 Hinojosa de Duero, Salamanca","Productor local de lácteos y quesos en Hinojosa de Duero, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,923 51 50 35,,http://www.quesosdehinojosa.com/,,,https://www.google.com/maps/search/?api=1&query=Quesos%20de%20Hinojosa&query_place_id=ChIJKWqp5p1zPA0RKxBTOYq9nn8,40.9856433,-6.794517700000001,2026-05-18,
quesos-de-hinojosa-felipe-hernandez-vacas-sl-hinojosa-de-duero,Quesos de Hinojosa . Felipe Hernández Vacas SL,Hinojosa de Duero,Lácteos y quesos,Quesos y lácteos,"C. Egido, 13, 37230 Hinojosa de Duero, Salamanca","Productor local de lácteos y quesos en Hinojosa de Duero, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 51 50 35,,http://www.quesosdehinojosa.com/,,,https://www.google.com/maps/search/?api=1&query=Quesos%20de%20Hinojosa%20.%20Felipe%20Hern%C3%A1ndez%20Vacas%20SL&query_place_id=ChIJKWqp5p1zPA0RKxBTOYq9nn8,40.9856433,-6.794517700000001,2026-05-18,
quesos-garcia-filloy-la-fregeneda,Quesos García Filloy,La Fregeneda,Lácteos y quesos,Quesos y lácteos,"37220 La Fregeneda, Salamanca, España","Productor local de lácteos y quesos en La Fregeneda, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,923 52 11 11,,http://www.quesosfilloy.com/,,,https://www.google.com/maps/search/?api=1&query=Quesos%20Garc%C3%ADa%20Filloy&query_place_id=ChIJu5WXpDFxPA0RVyiOBrqJVV4,40.986773,-6.864883,2026-05-18,
queso-ecologico-montiermo-monleras,Queso ecológico Montiermo,Monleras,Lácteos y quesos,Quesos y lácteos,"Camino Berganciano, Parcela 49, 37171 Monleras, Salamanca","Productor local de lácteos y quesos en Monleras, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,652 30 42 05,,http://quesomontiermo.com/,,,https://www.google.com/maps/search/?api=1&query=Queso%20ecol%C3%B3gico%20Montiermo&query_place_id=ChIJjWLUIO5NOQ0R-x85OZJSays,41.1795567,-6.226834900000001,2026-05-18,
quesos-carlos-navas-penaranda-de-bracamonte,Quesos Carlos Navas,Peñaranda de Bracamonte,Lácteos y quesos,Quesos y lácteos,"Pol Ind Inestal, C. de los Alarifes, 12, 37300 Peñaranda de Bracamonte, Salamanca","Productor local de lácteos y quesos en Peñaranda de Bracamonte, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 54 13 40,,http://quesoscarlosnavas.com/,,,https://www.google.com/maps/search/?api=1&query=Quesos%20Carlos%20Navas&query_place_id=ChIJD0OMSe1cPw0RGD7sSkIw1NM,40.892783099999995,-5.2020418,2026-05-18,
carralejos-granja-queseria-salamanca,Carralejos Granja-Quesería,Salamanca,Lácteos y quesos,Quesos y lácteos,"C. Íscar Peyra, 29, 37002 Salamanca","Productor local de lácteos y quesos en Salamanca, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,722 69 17 89,,https://www.laburqueseria.com/carta/#burgers,,,https://www.google.com/maps/search/?api=1&query=Carralejos%20Granja-Queser%C3%ADa&query_place_id=ChIJ08fLFAAnPw0RXZu8YudwlBM,40.9659785,-5.6658855,2026-05-18,
hacienda-zorita-organic-farm-san-pelayo-de-guarena,Hacienda Zorita Organic Farm,San Pelayo de Guareña,Lácteos y quesos,Quesos y lácteos,"37110 San Pelayo de Guareña, Salamanca","Productor local de lácteos y quesos en San Pelayo de Guareña, incorporado al catálogo provincial de Salamanca tras segunda pasada.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Hacienda%20Zorita%20Organic%20Farm&query_place_id=ChIJ_3IP7ZXSPg0RGOZFchmCVGI,41.110161999999995,-5.881691399999999,2026-05-18,
queso-artesanal-mirobriga-sanjuanejo,Queso Artesanal Miróbriga,Sanjuanejo,Lácteos y quesos,Quesos y lácteos,"C. de Principe, 5, 37591 Sanjuanejo, Salamanca","Productor local de lácteos y quesos en Sanjuanejo, incorporado al catálogo provincial de Salamanca durante la expansión sectorial.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Queso%20Artesanal%20Mir%C3%B3briga&query_place_id=ChIJF3QcEispPA0R2aOp4UiKTqU,40.57069,-6.490959999999999,2026-05-18,
queseria-santomez-santibanez-de-la-sierra,Quesería Santomez,Santibáñez de la Sierra,Lácteos y quesos,Quesos y lácteos,"C. Eloy Bullon, 41, 37670 Santibáñez de la Sierra, Salamanca","Productor local de lácteos y quesos en Santibáñez de la Sierra, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,625 54 67 20,,,,,https://www.google.com/maps/search/?api=1&query=Queser%C3%ADa%20Santomez&query_place_id=ChIJg2Kd3Cv3Pg0RSacNxZkgbNg,40.495159,-5.9158124999999995,2026-05-18,
quesos-garcia-calvo-vilvestre,Quesos García Calvo,Vilvestre,Lácteos y quesos,Quesos y lácteos,"C. Primo de Rivera, 37, 37258 Vilvestre, Salamanca","Productor local de lácteos y quesos en Vilvestre, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,923 52 46 82,,http://www.quesosgarciacalvo.es/,,,https://www.google.com/maps/search/?api=1&query=Quesos%20Garc%C3%ADa%20Calvo&query_place_id=ChIJRblnyBL1Ow0RB3wzZRFN9sk,41.1059579,-6.717649799999999,2026-05-18,
queserias-iglesias-s-l-vitigudino,"QUESERIAS IGLESIAS, S. L.",Vitigudino,Lácteos y quesos,Quesos y lácteos,"C. San Roque, 93, 37210 Vitigudino, Salamanca","Productor local de lácteos y quesos en Vitigudino, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 52 00 24,,,,,https://www.google.com/maps/search/?api=1&query=QUESERIAS%20IGLESIAS%2C%20S.%20L.&query_place_id=ChIJwWYgWjsCPA0RWMIL6b1joKE,41.0124782,-6.4350165,2026-05-18,
apicasfer-s-l-arapiles,Apicasfer S.L.,Arapiles,Miel,Miel,"Correo: pedidos@apicolafernandez.com Carretera, N-630, Kilometro 347, 37796, 37796 Arapiles, Salamanca","Productor local de despensa artesanal en Arapiles, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,923 28 88 90,,http://tienda.apicolafernandez.com/,,,https://www.google.com/maps/search/?api=1&query=Apicasfer%20S.L.&query_place_id=ChIJ6bsIDoAmPw0RWbTwUYyLVk8,40.9017066,-5.6653079,2026-05-18,
rio-de-la-miel-carbajosa-de-la-sagrada,Río de la Miel,Carbajosa de la Sagrada,Miel,Miel,"Polígono El Montalvo III, C. Vertical VI, 12, 37188 Carbajosa de la Sagrada, Salamanca","Productor local de miel en Carbajosa de la Sagrada, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,923 20 88 38,,http://www.riodelamiel.com/,,,https://www.google.com/maps/search/?api=1&query=R%C3%ADo%20de%20la%20Miel&query_place_id=ChIJG8iY7IgmPw0Ra4YecV55MK8,40.9378281,-5.6577667,2026-05-18,
la-abeja-albercana-la-alberca,La abeja albercana,La Alberca,Miel,Miel,"C. Julio Quesada, 7, 37624 La Alberca, Salamanca","Productor local de despensa artesanal en La Alberca, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,648 10 58 48,,http://labejalbercana.com/,,,https://www.google.com/maps/search/?api=1&query=La%20abeja%20albercana&query_place_id=ChIJz8-vOACLPg0RFpL-HPueP6Q,40.4825935,-6.1007773,2026-05-18,
la-abeja-dorada-salamanca,La Abeja Dorada,Salamanca,Miel,Miel,"C. Magallanes, 2, 37004 Salamanca","Productor local de miel en Salamanca, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 60 34 65,,http://www.abejadorada.com/,,,https://www.google.com/maps/search/?api=1&query=La%20Abeja%20Dorada&query_place_id=ChIJ_cUJEwYmPw0RHoJHiu2OpW8,40.972850799999996,-5.6501703,2026-05-18,
miel-salamanca-reina-mora-salamanca-salamanca,Miel Salamanca Reina Mora Salamanca,Salamanca,Miel,Miel,"C. Primero de Mayo, 4, 37004 Salamanca","Productor local de miel en Salamanca, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,632 28 32 15,,https://mielreinamora.es/,,,https://www.google.com/maps/search/?api=1&query=Miel%20Salamanca%20Reina%20Mora%20Salamanca&query_place_id=ChIJ91_sG-0nPw0RfWefafbCHVY,40.9697351,-5.6571983,2026-05-18,
miel-y-polen-de-salamanca-salamanca,Miel y polen de Salamanca,Salamanca,Miel,Miel,"Cam. Estrecho de la Aldehuela, 215, 37003 Salamanca","Productor local de miel en Salamanca, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,626 98 73 31,,https://mielsalamanca.es/,,,https://www.google.com/maps/search/?api=1&query=Miel%20y%20polen%20de%20Salamanca&query_place_id=ChIJmTfm72IlPw0RGDBm8QMf3wI,40.9638346,-5.6424807999999995,2026-05-18,
obleas-pan-de-angel-ciperez,Obleas Pan de Ángel,Cipérez,Pan y pastelería,Pan y dulces,"Paraje Eritas, s/n, 37216 Cipérez, Salamanca","Productor local de pan y pastelería en Cipérez, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,923 51 80 79,,https://pandeangel.com/,,,https://www.google.com/maps/search/?api=1&query=Obleas%20Pan%20de%20%C3%81ngel&query_place_id=ChIJHynGrpGvPg0RcRnVliPs0G8,40.9642647,-6.268756,2026-05-18,
perronillas-jesus-andres-fuenteguinaldo,Perronillas Jesús Andrés,Fuenteguinaldo,Pan y pastelería,Dulces,"C. San Sebastián, 59, 37540 Fuenteguinaldo, Salamanca","Productor local de despensa artesanal en Fuenteguinaldo, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,644 83 27 49,,https://www.perronillasjesusandres.com/,,,https://www.google.com/maps/search/?api=1&query=Perronillas%20Jes%C3%BAs%20Andr%C3%A9s&query_place_id=ChIJd0idh0bLPQ0RYdrv3-guqKg,40.4290835,-6.6803713,2026-05-18,
el-pan-negro-de-mariluz-la-alberca,El Pan Negro de Mariluz,La Alberca,Pan y pastelería,Pan y dulces,"Calle Tablao, 13, Bajo, 37624 La Alberca, Salamanca","Productor local de pan y pastelería en La Alberca, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,923 41 54 68,,http://www.elpannegrodemariluz.com/,,,https://www.google.com/maps/search/?api=1&query=El%20Pan%20Negro%20de%20Mariluz&query_place_id=ChIJjc_x42GKPg0Rbit1yHp0JqE,40.4895661,-6.1105339999999995,2026-05-18,
la-espiga-de-castilla-1894-la-velles,La Espiga de Castilla 1894,La Vellés,Pan y pastelería,Pan y dulces,"C. Cerrada, 14, 37427 La Vellés, Salamanca","Productor local de despensa artesanal en La Vellés, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,923 35 43 54,,,,,https://www.google.com/maps/search/?api=1&query=La%20Espiga%20de%20Castilla%201894&query_place_id=ChIJ_TpWwfstPw0R9GkJkvsQ6VQ,41.072607999999995,-5.5682304,2026-05-18,
castilla-salamanca,Castilla,Salamanca,Pan y pastelería,Pan y dulces,"C. Fontiveros, 26, 37003 Salamanca","Productor local de pan y pastelería en Salamanca, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 18 37 38,,,,,https://www.google.com/maps/search/?api=1&query=Castilla&query_place_id=ChIJpchxMwomPw0RC06RWzw_HUY,40.965890699999996,-5.6482972,2026-05-18,
celi-co-gluten-free-bakery-salamanca,Celi&Co gluten free bakery,Salamanca,Pan y pastelería,Pan y dulces,"C. Pozo Amarillo, 8, 37001 Salamanca","Productor local de pan y pastelería en Salamanca, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 32 73 77,,http://www.celiandcobakery.es/,,,https://www.google.com/maps/search/?api=1&query=Celi%26Co%20gluten%20free%20bakery&query_place_id=ChIJPW0gtyonPw0R2Q2B6JMAzJ4,40.9652244,-5.6626351999999995,2026-05-18,
confiteria-santa-lucia-salamanca,Confitería Santa Lucía,Salamanca,Pan y pastelería,Pan y dulces,"Pl. Mayor, 10, 37002 Salamanca","Productor local de pan y pastelería en Salamanca, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,923 26 33 99,,http://www.confiteriasantalucia.com/,,,https://www.google.com/maps/search/?api=1&query=Confiter%C3%ADa%20Santa%20Luc%C3%ADa&query_place_id=ChIJ6aE6NhQmPw0R1nCcdjFQ5vw,40.964871599999995,-5.6637242,2026-05-18,
confiteria-la-industrial-salamanca,Confitería la Industrial,Salamanca,Pan y pastelería,Pan y dulces,"Rúa Mayor, 8, 37002 Salamanca","Productor local de pan y pastelería en Salamanca, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 21 23 78,,http://www.confiterialaindustrial.jimdo.com/,,,https://www.google.com/maps/search/?api=1&query=Confiter%C3%ADa%20la%20Industrial&query_place_id=ChIJS37p3kMmPw0R4autGv7wHpE,40.9638117,-5.664841099999999,2026-05-18,
confiterias-pastelerias-gil-salamanca,Confiterías Pastelerías Gil,Salamanca,Pan y pastelería,Pan y dulces,"C. María Auxiliadora, 33, 37004 Salamanca","Productor local de pan y pastelería en Salamanca, incorporado al catálogo provincial de Salamanca durante la expansión sectorial.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Confiter%C3%ADas%20Pasteler%C3%ADas%20Gil&query_place_id=ChIJBbm7ZBcmPw0R4fseIG0FjDE,40.970495299999996,-5.658737599999999,2026-05-18,
el-horno-boutique-de-pan-salamanca,El Horno Boutique de Pan,Salamanca,Pan y pastelería,Pan y dulces,"P.º del Rollo, 38, 37003 Salamanca","Productor local de pan y pastelería en Salamanca, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 12 13 22,,,,,https://www.google.com/maps/search/?api=1&query=El%20Horno%20Boutique%20de%20Pan&query_place_id=ChIJ__9vEQwmPw0Rbjpp5lIRPg0,40.9659748,-5.6514431,2026-05-18,
el-obrador-4-0-salamanca,El Obrador 4.0,Salamanca,Pan y pastelería,Pan y dulces,"C. del Río Tera, 15, 37003 Salamanca","Productor local de pan y pastelería en Salamanca, incorporado al catálogo provincial de Salamanca durante la expansión sectorial.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=El%20Obrador%204.0&query_place_id=ChIJKZ0EUQAnPw0RcjJBymFNQpg,40.9577135,-5.6518079,2026-05-18,
el-carro-de-maria-salamanca,El carro de María,Salamanca,Pan y pastelería,Pan y dulces,"C. Vasco de Gama, 15, 37004 Salamanca","Productor local de pan y pastelería en Salamanca, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 25 61 96,,https://elcarrodemaria.es/,,,https://www.google.com/maps/search/?api=1&query=El%20carro%20de%20Mar%C3%ADa&query_place_id=ChIJS7z1sRomPw0RTJ4fLQO3LtA,40.9721305,-5.6565223,2026-05-18,
ganas-de-pan-salamanca,Ganas de Pan,Salamanca,Pan y pastelería,Pan y dulces,"Av. de Italia, 33, 37006 Salamanca","Productor local de pan y pastelería en Salamanca, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,607 28 23 84,,https://ganasdepan.com/,,,https://www.google.com/maps/search/?api=1&query=Ganas%20de%20Pan&query_place_id=ChIJjWIeobUnPw0RfBofbACqz_Y,40.971804,-5.6666989999999995,2026-05-18,
la-favorita-salamanca,La Favorita,Salamanca,Pan y pastelería,Pan y dulces,"Rúa Mayor, 20, 37002 Salamanca","Productor local de pan y pastelería en Salamanca, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 60 75 39,,http://www.ibericosfavorita.com/,,,https://www.google.com/maps/search/?api=1&query=La%20Favorita&query_place_id=ChIJLT5fChUmPw0RxjH_AwPb8Eo,40.963350500000004,-5.6651564,2026-05-18,
la-casa-del-pan-iii-salamanca,La casa del pan III,Salamanca,Pan y pastelería,Pan y dulces,"Av. de Italia, 24, 26 Bajo, 37005 Salamanca","Productor local de pan y pastelería en Salamanca, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 00 70 64,,http://www.lacasadelpan3.com/,,,https://www.google.com/maps/search/?api=1&query=La%20casa%20del%20pan%20III&query_place_id=ChIJW0VZuIYnPw0Rb3Ib4J1fMKg,40.9711996,-5.665228,2026-05-18,
llebres-salamanca,Llebrés,Salamanca,Pan y pastelería,Pan y dulces,"C. San Pablo, 29, 37008 Salamanca","Productor local de pan y pastelería en Salamanca, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,605 08 91 58,,http://www.reposteriallebres.com/,,,https://www.google.com/maps/search/?api=1&query=Llebr%C3%A9s&query_place_id=ChIJJ5b_1xQmPw0RT6jHUDKqzeI,40.96161430000001,-5.6641939,2026-05-18,
pasteleria-garal-salamanca,Pastelería Garal,Salamanca,Pan y pastelería,Pan y dulces,"P.º del Dr. Torres Villarroel, 26, 37005 Salamanca","Productor local de pan y pastelería en Salamanca, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Pasteler%C3%ADa%20Garal&query_place_id=ChIJBZadwxkmPw0RJ8pXj4c6FhY,40.971895599999996,-5.6631595,2026-05-18,
pasteleria-y-panaderia-santa-barbara-salamanca,Pastelería y Panadería Santa Bárbara,Salamanca,Pan y pastelería,Pan y dulces,"C. Fray Luis de Granada, 27, 37007 Salamanca","Productor local de pan y pastelería en Salamanca, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,692 97 14 97,,https://www.instagram.com/sbpasteleriaes?igsh=MXBxdWhyaDNtbXJhdA==,,,https://www.google.com/maps/search/?api=1&query=Pasteler%C3%ADa%20y%20Panader%C3%ADa%20Santa%20B%C3%A1rbara&query_place_id=ChIJB_tVrSImPw0R1BIuL4zE_5E,40.970870999999995,-5.667524800000001,2026-05-18,
productos-san-fernando-salamanca,Productos San Fernando,Salamanca,Pan y pastelería,Pan y dulces,"Av. de Villamayor, 53, 37007 Salamanca","Productor local de pan y pastelería en Salamanca, incorporado al catálogo provincial de Salamanca tras revisión complementaria.",Consultar web o venta directa,923 12 08 82,,https://www.facebook.com/pages/category/Dessert-Shop/Productos-San-Fernando-209816506056088/,,,https://www.google.com/maps/search/?api=1&query=Productos%20San%20Fernando&query_place_id=ChIJyfi1zTwmPw0R5_-A3kcD4X0,40.9705202,-5.670263299999999,2026-05-18,
confiteria-pasteleria-adypa-mata-villares-de-la-reina,Confitería Pastelería Adypa Mata,Villares de la Reina,Pan y pastelería,Pan y dulces,"C. Caño de las Pimientas, 32, P.I, 37184 Villares de la Reina, Salamanca","Productor local de pan y pastelería en Villares de la Reina, incorporado al catálogo provincial de Salamanca durante la expansión sectorial.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Confiter%C3%ADa%20Pasteler%C3%ADa%20Adypa%20Mata&query_place_id=ChIJgbBsAFAvPw0RfhONB9azwJ8,40.9925952,-5.6354168,2026-05-18,
don-hornazo-salamanca-obrador-villarmayor,Don Hornazo Salamanca(Obrador),Villarmayor,Pan y pastelería,Pan y dulces,"Calle Calzada, 9, 37130 Villarmayor, Salamanca","Productor local de pan y pastelería en Villarmayor, incorporado al catálogo provincial de Salamanca durante la expansión sectorial.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=Don%20Hornazo%20Salamanca%28Obrador%29&query_place_id=ChIJ_0BiftrOPg0R2xNy-cOrgPQ,41.0142367,-5.9761809,2026-05-18,
bacalaos-m-bueno-macotera,Bacalaos M.Bueno,Macotera,Pescados y mariscos,Pescados y mariscos,"☎️ +34 923 555 158, 📧 info@bacalaobueno.es, Ctra. Piedrahita, 12, 37310 Macotera, Salamanca","Productor local de pescados y mariscos en Macotera, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,923 55 51 58,,https://www.bacalaobueno.com/,,,https://www.google.com/maps/search/?api=1&query=Bacalaos%20M.Bueno&query_place_id=ChIJmeXOs91pPw0RHbrYn47y70w,40.829693299999995,-5.2797757,2026-05-18,
el-bardal-productos-silvestres-del-bosque-navasfrias,El Bardal Productos Silvestres del Bosque,Navasfrías,Setas y hongos,Productos silvestres,"C. la Viña, 1, 37542 Navasfrías, Salamanca","Productor local de despensa artesanal en Navasfrías, incorporado al catálogo provincial de Salamanca desde Salamanca en Bandeja.",Consultar web o venta directa,652 91 55 74,,,,,https://www.google.com/maps/search/?api=1&query=El%20Bardal%20Productos%20Silvestres%20del%20Bosque&query_place_id=ChIJ38E69Dy3PQ0RD0mz0a77hZk,40.2995403,-6.817394999999999,2026-05-18,
